loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0.2571663558483124,0.17700189352035522,1115.7275390625,0.12590384483337402
0.09990465641021729,0.16684167087078094,101.53935241699219,0.07201486080884933
0.12209522724151611,0.1656588912010193,0.5360317826271057,0.1560463160276413
0.10622023046016693,0.16555823385715485,0.23690150678157806,0.1674206554889679
0.10468685626983643,0.16572162508964539,5.287803649902344,0.13877789676189423
0.07106225937604904,0.16711193323135376,1.2357463836669922,0.15931083261966705
0.04953165352344513,0.16798225045204163,0.9655463695526123,0.1607603281736374
0.03930837661027908,0.16826176643371582,0.322953462600708,0.16566075384616852
0.05443961173295975,0.16706107556819916,0.06875158101320267,0.17419852316379547
0.0424947664141655,0.1675957888364792,0.13485942780971527,0.17128226161003113
0.044929683208465576,0.16811607778072357,0.050058379769325256,0.1737409383058548
0.03445745259523392,0.16858799755573273,0.11699841916561127,0.16973388195037842
0.061794210225343704,0.16688279807567596,0.11181643605232239,0.17016567289829254
0.04280924052000046,0.1678202599287033,0.09798850119113922,0.17194823920726776
0.018373694270849228,0.16934561729431152,0.015124413184821606,0.17542271316051483
0.0682934895157814,0.16783969104290009,3.042337417602539,0.0867733359336853
0.10337581485509872,0.16657425463199615,89.17190551757812,0.1360199898481369
0.04607340320944786,0.16794990003108978,0.25274658203125,0.1731218546628952
0.03081921488046646,0.1687665730714798,0.06801500171422958,0.17398245632648468
0.03170574828982353,0.1686778962612152,0.012169352732598782,0.17564086616039276
0.039158038794994354,0.1684872806072235,0.17239531874656677,0.1736014187335968
0.02861226163804531,0.16877087950706482,0.06437312811613083,0.1729636937379837
0.021905483677983284,0.16913504898548126,0.030762918293476105,0.1747734695672989
0.04055197909474373,0.16832832992076874,0.23156221210956573,0.16028180718421936
0.04727904871106148,0.17078834772109985,7.430647373199463,0.13750767707824707
0.04702717438340187,0.1680600345134735,0.1509721726179123,0.16655848920345306
0.0584753155708313,0.1676206886768341,1.3465330600738525,0.16570085287094116
0.041965704411268234,0.1684427708387375,0.030619744211435318,0.17469866573810577
0.029365625232458115,0.16882184147834778,0.09167563170194626,0.17262695729732513
0.03163670375943184,0.16896504163742065,0.0802386924624443,0.17373953759670258
0.02941020205616951,0.1688074767589569,0.12769275903701782,0.16938337683677673
0.016723904758691788,0.16945180296897888,0.08522629737854004,0.17322979867458344
0.015851186588406563,0.16961349546909332,0.04847526550292969,0.1731298863887787
0.011010687798261642,0.16982272267341614,0.010991811752319336,0.17578630149364471
0.023623961955308914,0.1690702885389328,0.05424194782972336,0.17307721078395844
0.010564313270151615,0.16976623237133026,0.017339196056127548,0.17534755170345306
0.020959505811333656,0.16920068860054016,0.024159420281648636,0.17488351464271545
0.027207519859075546,0.16910193860530853,0.3020005226135254,0.163925439119339
0.013791324570775032,0.16960081458091736,0.039493169635534286,0.1743718683719635
0.020100658759474754,0.16922028362751007,0.07392113655805588,0.17357508838176727
0.01738893799483776,0.1693183332681656,0.06601643562316895,0.17430803179740906
0.012643235735595226,0.1697683334350586,0.036604948341846466,0.17405743896961212
0.011026591993868351,0.1698056161403656,0.019065197557210922,0.1751571148633957
0.012797702103853226,0.16971340775489807,0.006396796554327011,0.1760658472776413
0.03936159610748291,0.168642058968544,0.050992920994758606,0.17438825964927673
0.04486555606126785,0.16832780838012695,0.03934406861662865,0.17414550483226776
0.02904561161994934,0.168862983584404,0.02979333885014057,0.17478515207767487
0.07460131496191025,0.16593904793262482,0.5081327557563782,0.14069266617298126
0.036928940564394,0.16822458803653717,0.2471359223127365,0.16706281900405884
0.026431934908032417,0.16896864771842957,0.17162077128887177,0.1698671132326126
0.02204040065407753,0.16920137405395508,0.06768355518579483,0.1735876500606537
0.03451832756400108,0.16860103607177734,0.18365469574928284,0.16450247168540955
0.018129263073205948,0.16936418414115906,0.026232095435261726,0.17494088411331177
0.03675687313079834,0.1690155416727066,0.057494066655635834,0.17418700456619263
0.0176291111856699,0.16939803957939148,0.03841206803917885,0.17424613237380981
0.011721803806722164,0.1697055995464325,0.01818973757326603,0.1753665655851364
0.018450753763318062,0.16942788660526276,0.11698416620492935,0.16864101588726044
0.02092462219297886,0.16949497163295746,0.032195642590522766,0.1747373789548874
0.028761915862560272,0.16889026761054993,0.020547352731227875,0.17505179345607758
0.016962185502052307,0.1693544089794159,0.00885359663516283,0.17597517371177673
0.013094671070575714,0.16969187557697296,0.008634215220808983,0.17587995529174805
0.007956443354487419,0.17000071704387665,0.006441079080104828,0.17602242529392242
0.006689038593322039,0.16998343169689178,0.018502252176404,0.1750326156616211
0.02364974096417427,0.169290229678154,0.021917006000876427,0.175111785531044
0.018942955881357193,0.16928574442863464,0.02078358083963394,0.1751745641231537
0.014948736876249313,0.16949643194675446,0.006551128346472979,0.17601214349269867
0.011285468004643917,0.16972823441028595,0.006568400654941797,0.17600777745246887
0.007202076260000467,0.16995416581630707,0.005998196080327034,0.17604736983776093
0.007760496344417334,0.16997598111629486,0.011660255491733551,0.1755550652742386
0.01629086583852768,0.1695452481508255,0.04974375665187836,0.1731337159872055
0.018598629161715508,0.16934527456760406,0.02332722209393978,0.174850195646286
0.00831475667655468,0.16997505724430084,0.010451172478497028,0.17575091123580933
0.009889948181807995,0.1697556972503662,0.005657847970724106,0.17607299983501434
0.008757560513913631,0.16997772455215454,0.005110571160912514,0.17608851194381714
0.012872596271336079,0.16976384818553925,0.013012748211622238,0.17554251849651337
